ID,group,condition,rt21,rt22,rt23,rt24,rt25,ERP21,ERP22,ERP23,ERP24,ERP25
43,2,2,1.33508571428572,1.46140000000001,1.38730588235295,1.5175375,1.26577619047619,-0.683788280575439,0.0127502739017529,-0.328331685013956,0.135120905848231,0.251809841480431
48,2,2,1.75225454545454,1.6086875,1.68304705882352,1.53493333333334,1.55294545454545,-0.120475247612404,-0.581159605906753,-0.687082486037977,0.351245658185594,-0.0601419364415132
28,2,2,0.826680000000007,1.13309230769231,1.13459999999999,0.98215000000001,1.13376756756757,-0.24974790957013,-0.18714688834202,0.637500393933571,-0.687727249184166,-0.123610550442456
35,2,2,1.98546666666666,1.43962000000001,1.5046375,1.29910000000001,1.27324761904761,-0.2707022929288,0.605864585388698,0.32438949609434,0.316830014924376,-0.238914928529313
37,2,2,1.16979999999999,1.3038,1.36995555555555,1.21305555555556,1.35339111111111,-2.41600203945992,-0.883853636234314,0.324730979356729,0.042381029851835,0.227178842592669
29,2,2,0.626759999999982,0.726749999999995,0.697952941176472,0.688858823529412,0.622778260869567,1.68510018348045,0.108855397303188,0.408072949052382,-0.234094773821663,0.00090298914991821
49,2,2,1.87135555555556,2.28235555555555,1.9916111111111,1.95909411764706,1.81327391304348,2.08012915562807,-0.669808087610918,-0.0809297143114568,0.555072013137046,0.543575877869527
2,2,2,1.17593333333333,1.2998,1.4662,1.21371764705881,1.08520465116279,0.897021488364501,-0.334642115817292,-0.406655302473718,0.388025822456749,-0.229788605548228
30,2,2,0.782049999999998,0.954937500000009,0.819399999999999,0.747082352941184,0.763524444444443,0.277460505314932,0.753484189631344,-0.0366426024192543,0.488023838292529,0.171381929867506
46,2,2,0.833272727272731,0.700879999999997,0.787882352941177,0.711760000000005,0.729991111111109,-0.935649860699005,0.867144490600016,-0.81602250086878,0.228840471640503,-0.35576956540729
39,2,2,1.47206,1.47616,1.501075,1.52045882352942,1.37265909090909,1.00348022746734,1.4896610610047,1.42715437330528,-0.0950578219843872,0.180020038394311
1,2,2,1.49723999999999,1.35202666666667,1.47376470588236,1.2068125,1.27370454545455,-0.117516438789256,-0.0737255483569471,-0.267475501753682,-0.290721724216669,0.355583252149119
